Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
15373,3,0,0,3,2,rt wow such bana so potassium much yellow 
15374,3,0,3,0,1,rt dont be afraid to let your feelings show unless youre a bitch
15375,3,0,2,1,1,rt i wish someone would make a song about how these hoes aint loyal
15376,3,0,0,3,2,rt teixeira on point tonight yankees
15377,3,0,3,0,1,rt this bitch lmao
15378,3,0,3,0,1,rt bitches would cheat on a nigga that give her everything she ask for and be loyal to shawty smh bitches aint shit
15379,3,0,3,0,1,rt you might have a lot of followers bitch but a third wants to just fuck you the second third would hate your personality 
15380,3,0,3,0,1,rt i think if biggie saw kandi burress today he would change his mind about not fuxing one of those ugly as xscape bitches
15382,3,0,0,3,2,rt happy friday off to to sit down with the gang on cbs this morningjoin us in the 8 oclock ho
15383,3,0,0,3,2,rt on set of hoping there are no birds perched above me 
15384,6,0,6,0,1,rt having a bitch aint goofy having bitch dat aint loyal is 
15385,3,0,3,0,1,rt bitches be having reality twisted
15386,3,0,3,0,1,rt im assuming she got a cup on her pussy got a bicep b wtf 
15387,3,0,3,0,1,rt you was so eager to be a hoe you didnt even read twitpic a selfie wearing a leotard http
15388,6,0,6,0,1,rt same bitch talking abt you will be the only bitch in your face but 
15389,3,0,3,0,1,rt this bitch just blew my high and i was high off all of these drugs 
15390,3,0,1,2,2,rt my anaconda dont want none unless you defeat the huns son 
15391,3,0,3,0,1,rt fasho youve been officially hired as my bitch
15392,3,0,2,1,1,rt mustard is yellowif my avi was big tits this would be an epic tweet
15393,3,0,3,0,1,rt what in the mother fuck is flappy bird
15394,3,0,2,1,1,rt cant spell above and beyond without hoe
15395,3,0,3,0,1,rt getting bitches 
15396,3,0,0,3,2,rt atlanta houston has so many trash drivers
15397,3,0,1,2,2,rt you men are trash if your homeboy is cheating and you dont tell his wifegirl and break up their family lolno
15398,3,0,3,0,1,rt chicks would get tired of dr dre calling them a bitch and go listen to jodeci talk about how theyd give her their hous
15399,4,0,4,0,1,rt his jeans bluer denabitch dont let him lie to you hes sick how you know the pussy wast overrated ht
15400,3,0,3,0,1,rt i never knew it was possible to look like you were about to buy some pussy and still look cool while doing it until tha
15401,3,0,3,0,1,rt she from the d she might have some hoes on the stroll all jokes aside dej loaf dress like jerome h
15402,3,0,3,0,1,rt tell bubba in alabama youre african and not black and hes gonna call you a nigger with an extra hard er
15403,3,0,1,2,2,rt always interesting to see people who trash la liga react to products of la liga on premier league clubs
15404,3,1,2,0,1,rt niggas be like i got some hoes on the flo 
15405,3,0,3,0,1,rt broke hoes 3 words out my face
15406,3,0,3,0,1,rt new orleans in that bitch serious
15407,3,0,3,0,1,rt you bitches you aint shit i swear you think you poppin cause you instagram famous
15408,3,0,3,0,1,rt 1 for male rap artist if you not talking about money bitches and drugs niggas dont wanna hear your shit
15409,3,0,0,3,2,rt he plays for the yankees right
15410,3,0,1,2,2,rt just spent a good twenty mins trying to teach my bird the skyrim theme song then i realized that he was a bird
15411,3,0,3,0,1,rt idk but i think niggas that like getting head are gay bitch what 
15412,3,2,0,1,0,rt horrible invader zim was trash
15413,3,1,2,0,1,rt drink some bleach bitch if it was you youda done the same thing teamzimmerman
15414,3,1,2,0,1,rt but she a hoe tho right 
15415,3,0,3,0,1,rt how to curve tf outta hoes 
15416,3,0,3,0,1,rt fuk being on some chill shit i go 0 to 100 hoes real quick 
15417,3,0,3,0,1,rt a loyal girl really truly does come with a smart mouth and arguments only a hoe will let you do as you please cause she
15418,3,0,3,0,1,rt wifey material doesnt come often so you better recognize when you have yourself a rider before you end up with a hoe
15419,3,0,3,0,1,rt that fat bitch ruined everything fuck it though i was super burnt
15420,3,0,3,0,1,rt but if i run into that niggah imma let you know 
15421,4,0,4,0,1,rt sike nah that bitch be havin me buggin
15422,3,0,3,0,1,rt them shits was dry as a bitch had to ask for water and shit 
15423,3,1,2,0,1,rt you prolly dont like me niggah i dont really give a fuck how you feel 
15424,3,0,3,0,1,rt no shave november aka the month i crush the most pussy let the free muzzy rides begin baby
15425,3,0,3,0,1,rt 1st time eating pussy i thought i was supposed to literally eat it so i ended up biting her clit really hard we havent 
15426,3,0,3,0,1,rt hits blunt if cats are afraid of water why does pussy get wet 
15427,3,0,3,0,1,rt dudes probably just think eating pussy is sucking on pussy lips lmaoo
15428,3,0,2,1,1,rt not buying bitches vehicles
15429,3,0,0,3,2,rt lou gehrig had 17 hand fractures in his career played in 2130 straight games 
15430,3,0,0,3,2,rt mistakes are showing up late for work running red lights or even forgetting 2 take the trash out this here aint 1 
15431,3,0,0,3,2,rt polly want a cracker 
15432,3,0,0,3,2,rt smash into windshields the birds do it the bees do it coors light drinkers do it you know what wer
15433,3,0,3,0,1,rt you a hoe if you leaving a mans house right now with a costume on
15434,3,0,3,0,1,rt bulls still not winning the title with this bland ass offense pau still a pussy no darkskin niggas in the starting line u
15435,3,0,3,0,1,rt i just want to fuck bitches and listen to conway twitty
15436,3,0,3,0,1,rt these hoes aint loyal
15437,7,0,7,0,1,rt if her pussy got over 10 body counts its dead pussies only have 9 lives 
15438,3,0,3,0,1,rt shout to your main bitch 
15439,3,0,3,0,1,rt put that pussy on me make me want nobody else
15440,4,0,4,0,1,rt i know all those pacer fans who stayed clownin d rose are all on mass suicide watch now karma is a fat bitch wit a beard 
15441,3,1,2,0,1,rt can murder my pussy
15442,3,0,1,2,2,rt mo claiborne is so trashi cant say it enough fam 
15443,3,1,0,2,2,rt illegals bring diseases across border contagious patients separated from others by yellow tape pregnant teens http
15444,3,2,1,0,0,rt what the fuck is this disgusting nigger from the movie captain phillips doing on the red carpet for the oscars what the fuc
15445,3,0,3,0,1,rt a strong black women is simply a bitch that wanna argue over every single thing
15446,6,0,0,6,2,rt for the 1st time in the tom brady era the patriots are in sole possession of last place in the afc east 
15447,3,0,3,0,1,rt if this ugly to you you either a gay nigga or a hating ass bitch 
15448,3,0,2,1,1,rt to recap dem governor candidate in sc calls the gop candidate a whore txdem gov candidate mocks the gop candidates di
15449,3,1,2,0,1,rt lil skinny bitch throw ha like a frito tecoremixbol
15451,6,4,2,0,0,rt i dont fuck with these hoes i dont fuck with niggas thats fuckin these hoes
15452,3,0,0,3,2,rt up with the birds to fish on the li river 
15453,3,0,3,0,1,rt im glad bey did this shitnow some of u bitches wit that one shaved side can go ahead shave that other side too
15454,3,0,3,0,1,rt lebron a bitchdrake performed with a torn acl at the mtv awards
15455,3,0,3,0,1,rt i hate myself for bein so nice to these hoes bro 
15456,3,0,3,0,1,rt so apparently likes takin pictures when hes eatin pussy
15457,3,0,2,1,1,rt tierra marie im the princess of the rocrihanna yall get a good pic cause this bitch aint gone be here long http
15458,3,0,0,3,2,rt rick scott beating win number in 30 counties charlie crist in 13 flgov
15459,3,0,3,0,1,rt waterproof lab coat in case i drown in the pussy swag
15460,3,0,2,1,1,rt i hate when people leave their trash in my car
15461,3,0,3,0,1,rt jammin these sad songs smoking squares thinking bout bitches lmfao
15462,3,0,0,3,2,rt in the me the crow would eat the bear mt obviously not in the me mt bear saves drowning crow an
15463,3,0,3,0,1,rt and black women need to stop referring to themselves and other sisters as hoes bitches it really aint a good look
15464,3,0,3,0,1,rt i love them stripper bitches
15465,9,2,2,5,2,rt happy birthday cotton picker lol 
15466,3,0,3,0,1,rt bitch you got too many teeth in your mouth
15467,3,0,3,0,1,rt fuck me or ill make you feel bad about it but if you fuck other guys ill call you a hoe and if you fuck me ill thi
15468,3,0,3,0,1,rt oops i didnt mean to tweet this yes i did dvring is a bitch 
15469,3,0,3,0,1,rt my signature whitebitch move is profusely apologizing for being late with a full starbucks cup in hand
15470,3,0,0,3,2,rt right now newscenter 5 projecting charlie baker will be govelect by a razor thin margin wcvb
15471,3,0,3,0,1,rt a lot of ppl look at me like who the fuck does this bitch think she is ms goldschmied to you
15472,3,0,3,0,1,rt dont be mad at me for telling facts be embarrassed at urself for acting like a bitch
15473,3,0,3,0,1,rt go die in a hole bitches 
15474,3,0,3,0,1,rt happy birthday to the nicest faggot ever 
15475,3,0,3,0,1,rt no bitch i wanna roll a fucking blunt
15476,3,1,2,0,1,rt if you cant pass the asvab you might as well just go full retard
15477,3,1,2,0,1,rt i dont have time for these childish games just fight me bitch
15478,3,2,1,0,0,rt my nig
15479,3,0,0,3,2,rt called charlie baker to concede around 815 this morning she plans to address supporters at 11am wcvb
15480,3,0,3,0,1,rt i saw a girl scratch her private today what that mean dont fuck her right in the pussy lmaoo
15481,3,0,0,3,2,rt new bus stop guy across the street is yelling and doing david lee roth kicks at swooping crows i should learn karate
15482,6,1,5,0,1,rt ima start a fuck buddies to save lives program lol match some dry bitter ass folks up wit some good dick or pussy
15483,3,0,3,0,1,rt juice should have been dead his bitch ass sonsofanarchy
15484,3,0,0,3,2,rt i think zlatan even has class in the way he talks trash
15485,3,0,3,0,1,rt in the 26 bitch we prolly hit the same bitch in the 26 bitch we gone bang the same shit in the 26 bitch we prollu hit
15486,3,0,3,0,1,rt but ive made some hoes second guess themselves lol
15487,3,0,3,0,1,rt i really hate skyler like shes loaning money and its not even hers like bitch wtf
15488,3,0,3,0,1,rt lol bitches act hard when they stay getting they ass beat 
15489,3,0,3,0,1,rt just hit it pussy 
15490,3,0,2,1,1,rt bitch we could have went to als but noooo 
15491,3,1,2,0,1,rt omg youre a nigger
15492,3,0,0,3,2,rt hes trash too early to call austin rivers a draft bust 
15493,3,0,3,0,1,rt thewhite coward is pussy
15494,3,0,0,3,2,rt came to traing camp today to find charlie batch asleep on the curb
15495,3,2,1,0,0,rt gave her that move it lil nigger push smh 
15496,3,0,2,1,1,rt when she says she not a hoe 
15497,3,0,1,2,2,rt crew of women hillbillies gangsters wthe director 
15498,3,2,1,0,0,rt this nigguh chris paul
15499,3,0,3,0,1,rt im the coolest bitch 
15500,3,0,3,0,1,rt follow my dog he has over 17k bitches i made a golden retriever my bitch today at the park http 
15501,3,0,3,0,1,rt if you pledge allegiance to the pussy
15502,3,0,3,0,1,rt if a guy ever called me names such as bitch slut blah blah id never ever think twice about being with him like fuck you i
15503,3,0,3,0,1,rt nah nigga you blowin dick smoking that exotic bitch blowin os 
15504,3,0,3,0,1,rt i fucked yo bitch dont get mad its nothing new i fuck everybodys bitch thesethotsareforeveryone
15505,3,0,3,0,1,rt i smashed her an dat pussy was wet 
15506,3,0,3,0,1,rt might see a bitch an forget i hit it
15507,3,0,3,0,1,rt woke up tryna fuck yo bitch
15508,3,0,3,0,1,rt bitch get off twitter and text me back i love u
15509,3,1,2,0,1,rt we dont love these hoes 
15510,3,0,2,1,1,rt had to wash the bird shit off of my broomdisgusting creatures sweep
15511,3,3,0,0,0,rt to the rejects who constantly call my house and are threatening to rape my mom karmas a bitch rot in hell faggots
15512,3,0,0,3,2,rt how bad u want something is meaningless if how bad youre willing to work for the thing u want isnt 10xs as intense as ho
15513,3,0,1,2,2,rt in herkenbaar hesje in je eigen buurt pleit er al jaren voor weet hoe bevreesd ik er ooit voor was dak er te wer
15514,3,0,3,0,1,rt pours out 40 for the bitches that do hair and makeup every single day
15515,3,0,3,0,1,rt dorks are fucking bitchmagnets sorry
15516,3,0,3,0,1,rt my personality test results basically say bitch you is crazy
15517,3,0,3,0,1,rt a female cock block is called a clam jam
15518,3,0,0,3,2,rt fake friends are no different than shadows they stick around during your brightest moments but disappear during your darkest ho
15519,3,0,2,1,1,rt pigs drink up to 14 gallons of water every day but they still arent as thirsty as some of you hoes
15520,3,0,0,3,2,rt pink albino dolphins are extremely rare but do exist in the wild 
15521,3,0,0,3,2,rt jimmy and twoman doowop performance just went live on youtube htt
15522,3,0,3,0,1,rt stoner chicks drunk hoes 
15523,3,0,0,3,2,rt can kids say much when their parents pay for everything if he paying every bill i cant complain abo
15524,3,0,3,0,1,rt them hoes aint solid i laugh so hard when females be all in my dms but they have a avi picture with the
15525,3,1,2,0,1,rt dont no real bitch want no soft nigga
15526,3,0,3,0,1,rt these hoes aint loyal
15527,3,0,3,0,1,rt my ex bitch keep tryna be my next bitch when she called me tha other day i told her give it a rest bitch
15528,3,0,3,0,1,rt bitch ya betta haha i care for too love
15529,3,1,2,0,1,rt i convinced hitler was a faggit no bitches no kids all those leather uniforms wanted to be alone with his closest men lock
15530,3,0,3,0,1,rt fuck michigan too many wanna be thugs if you ask me yall pussy im out this bitch next year
15531,3,0,3,0,1,rt you dont know where your boyfriend is at on a saturday night lol he fucking other bitches thats where hes at
15532,3,1,2,0,1,rt niggas want a virgin porn star and bitches want a dangerous safe nigga
15533,3,2,1,0,0,rt dont watch me you beta watch your bitch nigga
15534,3,0,3,0,1,rt fifty bucks says a dense cunt thinks i say totes on the reg and unfollows bc i said cheerleader countdo
15535,3,0,3,0,1,rt i spent my whole fucking life apologizing for not being enough you cant cut nip fuck booze or drug the inadequacy out
